140000842,Breaking & Entering,2/3/14 15:02,1200 Block E ARQUES AV,Sunnyvale Department of Public Safety,2/3/14,15:02
140000840,Theft from Vehicle,2/3/14 14:41,W MC KINLEY AV & S MATHILDA AV,Sunnyvale Department of Public Safety,2/3/14,14:41
140000841,Theft from Vehicle,2/3/14 14:31,200 Block W WASHINGTON AV,Sunnyvale Department of Public Safety,2/3/14,14:31
140000822,Breaking & Entering,2/3/14 1:54,1000 Block E EL CAMINO REAL,Sunnyvale Department of Public Safety,2/3/14,1:54
140000809,Theft from Vehicle,2/2/14 16:17,1100 Block LIME DR,Sunnyvale Department of Public Safety,2/2/14,16:17
140000806,Breaking & Entering,2/2/14 13:38,700 Block LOIS AV,Sunnyvale Department of Public Safety,2/2/14,13:38
140000801,Theft from Vehicle,2/2/14 12:39,100 Block E FREMONT AV,Sunnyvale Department of Public Safety,2/2/14,12:39
140000788,Assault,2/1/14 13:24,600 Block IRIS AV,Sunnyvale Department of Public Safety,2/1/14,13:24
140000786,Breaking & Entering,2/1/14 12:38,300 Block N WOLFE RD,Sunnyvale Department of Public Safety,2/1/14,12:38
140000007,Assault,1/1/14 8:39,900 Block LA MESA TE,Sunnyvale Department of Public Safety,1/1/14,8:39
140000008,Breaking & Entering,1/1/14 10:23,800 Block E EL CAMINO REAL,Sunnyvale Department of Public Safety,1/1/14,10:23
140000026,Theft,1/2/14 10:01,700 Block ALL AMERICA WY,Sunnyvale Department of Public Safety,1/2/14,10:01
140000031,Assault,1/2/14 14:11,500 Block N FAIR OAKS AV,Sunnyvale Department of Public Safety,1/2/14,14:11
140000034,Assault,1/2/14 16:02,600 Block ARBUTUS AV,Sunnyvale Department of Public Safety,1/2/14,16:02
140000066,Breaking & Entering,1/3/14 15:59,800 Block KEARNY TE,Sunnyvale Department of Public Safety,1/3/14,15:59
140000072,Assault,1/3/14 19:45,200 Block PEPPERMINT TREE TE,Sunnyvale Department of Public Safety,1/3/14,19:45
140000272,Assault,1/3/14 19:47,1100 Block W EVELYN AV,Sunnyvale Department of Public Safety,1/3/14,19:47
140000083,Theft from Vehicle,1/4/14 10:32,1100 Block W OLIVE AV,Sunnyvale Department of Public Safety,1/4/14,10:32
140000097,Assault,1/4/14 22:30,E EL CAMINO REAL & S WOLFE RD,Sunnyvale Department of Public Safety,1/4/14,22:30
148000024,Theft from Vehicle,1/5/14 2:20,1200 Block APOLLO WAY,Sunnyvale Department of Public Safety,1/5/14,2:20
148000028,Theft from Vehicle,1/5/14 21:05,1000 Block E EL CAMINO REAL,Sunnyvale Department of Public Safety,1/5/14,21:05
140000121,Theft from Vehicle,1/6/14 10:31,1000 Block ASTER AV,Sunnyvale Department of Public Safety,1/6/14,10:31
140000126,Theft,1/6/14 10:59,700 Block S WOLFE RD,Sunnyvale Department of Public Safety,1/6/14,10:59
140000127,Assault,1/6/14 11:00,1200 Block SUNNYVALE SARATOGA RD,Sunnyvale Department of Public Safety,1/6/14,11:00
140000134,Assault,1/6/14 14:34,300 Block N MATHILDA AV,Sunnyvale Department of Public Safety,1/6/14,14:34
